task_id,node_id,start,duration
T36-473,52,36,8
T36-782,66,36,8
T36-203,71,36,20
T36-891,77,36,11
T36-518,102,36,12
T36-341,113,36,16
T36-417,117,36,16
T36-909,120,36,10
T37-377,129,37,19
T37-730,130,37,10
T38-483,133,38,6
T38-567,144,38,15
T38-232,150,38,3
T38-488,152,38,14
T38-227,163,38,9
T38-552,182,38,5
T38-214,183,38,6
T38-737,184,38,7
T38-266,187,38,12
T38-250,199,38,10
T28-862,1,28,17
T28-922,7,28,19
T28-619,12,28,7
T28-594,54,28,2
T28-914,54,28,10
T28-267,64,28,16
T28-900,70,28,15
T28-124,139,28,11
T28-622,23,28,2
T28-267,157,28,16
T28-842,0,28,20
T28-967,37,28,13
T28-869,1,28,10
T28-300,112,28,4
T28-460,169,28,18
T28-182,50,28,18
T28-811,165,28,15
T28-446,15,28,14
T28-139,61,28,16
T28-256,83,28,10
T28-335,95,28,7
T28-772,109,28,6
T28-461,118,28,18
T28-585,144,28,18
T28-569,118,28,8
T28-842,163,28,2
T28-510,176,28,18
T28-493,158,28,10
T28-565,160,28,9
T28-877,178,28,13
T28-345,22,28,15
T28-907,154,28,12
T28-160,32,28,6
T28-507,169,28,12
T28-529,180,28,8
T28-132,194,28,13
T28-833,40,28,11
T28-992,199,28,4
T28-932,80,28,19
T28-475,59,28,5
T28-766,81,28,9
T28-682,180,28,9
T28-576,182,28,8
T28-615,83,28,14
T28-978,89,28,3
T28-419,110,28,20
T28-379,113,28,10
T28-903,188,28,13
T28-517,115,28,17
T28-616,130,28,10
T28-890,134,28,6
T28-999,142,28,4
T28-886,157,28,19
T28-370,162,28,20
T28-364,197,28,11
T38-363,3,38,12
T38-588,10,38,15
T39-323,57,39,3
T39-637,64,39,16
T39-258,76,39,8
T39-381,61,39,2
T39-402,77,39,10
T39-121,6,39,20
T39-679,91,39,16
T39-257,90,39,6
T39-502,98,39,15
T39-821,104,39,8
T39-780,136,39,14
T39-249,137,39,7
T39-897,144,39,10
T39-803,146,39,20
T39-595,150,39,19
T39-872,166,39,15
T39-582,195,39,8
T39-171,196,39,10
T28-292,0,28,13
T28-482,38,28,4
T28-183,3,28,15
T28-856,19,28,14
T28-666,42,28,20
T29-671,43,29,16
T29-427,3,29,11
T29-317,45,29,19
T29-397,40,29,5
T29-517,59,29,20
T29-870,61,29,7
T29-456,59,29,19
T29-327,63,29,4
T29-157,76,29,14
T29-707,14,29,19
T29-554,79,29,10
T29-615,28,29,2
T29-113,85,29,18
T29-708,47,29,17
T29-431,87,29,4
T29-514,106,29,17
T29-862,123,29,16
T29-281,141,29,11
T29-249,147,29,20
T29-206,5,29,12
T29-355,63,29,4
T29-538,161,29,17
T29-314,21,29,9
T29-804,67,29,19
T29-350,186,29,6
T29-486,31,29,14
T29-573,191,29,7
T29-554,68,29,5
T29-988,92,29,6
T29-642,100,29,2
T29-262,78,29,8
T29-740,149,29,14
T29-796,73,29,20
T29-996,172,29,4
T29-182,35,29,10
T29-949,38,29,6
T29-157,128,29,10
T29-178,46,29,16
T29-853,49,29,19
T29-876,138,29,7
T29-787,62,29,7
T29-223,156,29,15
T29-867,76,29,11
T29-352,161,29,7
T29-607,105,29,2
T29-978,184,29,20
T29-367,82,29,9
T29-511,112,29,18
T29-929,114,29,17
T29-789,115,29,2
T29-982,141,29,11
T29-744,159,29,16
T39-693,0,39,10
T39-190,1,39,16
T39-373,6,39,16
T39-134,3,39,2
T39-650,15,39,5
T39-106,8,39,4
T39-434,13,39,13
T40-997,18,40,12
T40-646,19,40,14
T40-357,11,40,4
T40-115,37,40,20
T40-179,53,40,9
T40-708,59,40,11
T40-310,74,40,8
T40-417,85,40,13
T40-141,42,40,19
T40-182,87,40,6
T40-612,93,40,5
T40-796,111,40,14
T40-391,133,40,9
T40-482,140,40,19
T40-906,147,40,2
T40-265,155,40,20
T40-585,169,40,3
T40-317,197,40,2
T29-436,17,29,8
T29-717,6,29,12
T29-561,15,29,5
T29-305,24,29,17
T29-739,28,29,3
T29-830,1,29,18
T29-777,56,29,15
T29-203,35,29,16
T29-520,23,29,5
T29-650,30,29,15
T29-213,24,29,17
T29-168,26,29,5
T29-602,37,29,7
T29-836,39,29,12
T29-830,34,29,10
T29-526,43,29,12
T29-513,92,29,5
T29-737,44,29,5
T29-555,54,29,6
T29-887,103,29,15
T29-265,49,29,18
T29-911,63,29,8
T29-702,145,29,6
T29-916,154,29,15
T29-943,77,29,13
T29-955,166,29,9
T29-701,60,29,20
T29-540,189,29,19
T29-831,83,29,5
T29-201,99,29,17
T29-540,88,29,2
T29-915,91,29,16
T29-985,90,29,3
T29-456,100,29,14
T29-426,104,29,17
T29-210,111,29,13
T29-932,82,29,9
T29-515,130,29,2
T29-853,102,29,5
T29-678,121,29,9
T29-544,16,29,2
T29-169,125,29,12
T29-291,11,29,16
T29-403,163,29,6
T29-422,18,29,2
T29-229,133,29,20
T29-711,105,29,9
T29-454,44,29,17
T29-471,85,29,8
T29-633,153,29,8
T29-988,184,29,2
T29-804,129,29,10
T29-244,136,29,10
T29-792,49,29,10
T29-210,146,29,4
T29-144,167,29,11
T29-882,88,29,14
T29-599,149,29,18
T29-223,168,29,8
T29-288,100,29,4
T29-240,126,29,15
T29-217,181,29,13
T29-602,154,29,11
T29-461,164,29,2
T29-118,169,29,16
T30-311,185,30,20
T30-912,187,30,7
T40-387,17,40,10
T40-915,34,40,2
T40-447,39,40,11
T40-671,42,40,18
T40-734,60,40,3
T40-493,59,40,13
T40-407,63,40,4
T40-238,91,40,18
T41-684,61,41,12
T41-583,73,41,4
T41-194,89,41,14
T42-789,96,42,7
T42-605,104,42,12
T42-735,111,42,5
T42-145,82,42,6
T42-684,120,42,14
T42-117,130,42,5
T42-143,133,42,13
T42-459,150,42,18
T42-180,152,42,14
T42-820,156,42,2
T42-754,162,42,2
T42-344,176,42,7
T42-660,182,42,4
T42-599,188,42,20
T42-918,191,42,7
T29-982,3,29,9
T29-963,3,29,13
T29-803,9,29,15
T29-613,29,29,5
T29-430,4,29,6
T29-251,20,29,17
T29-196,7,29,8
T29-934,47,29,12
T29-351,49,29,18
T29-377,52,29,17
T29-492,67,29,8
T29-780,72,29,16
T29-267,13,29,19
T29-925,14,29,9
T29-310,69,29,17
T29-902,15,29,2
T29-565,93,29,2
T29-677,81,29,6
T29-373,98,29,8
T29-959,84,29,4
T29-322,25,29,5
T29-778,88,29,3
T29-598,87,29,6
T29-356,73,29,19
T29-587,110,29,8
T29-236,126,29,9
T29-370,28,29,17
T29-285,139,29,13
T29-452,47,29,11
T29-696,150,29,17
T29-617,136,29,11
T29-804,74,29,18
T29-870,155,29,20
T29-703,48,29,9
T30-504,80,30,12
T30-700,186,30,20
T30-507,199,30,2
T30-830,150,30,18
T30-774,90,30,11
T30-503,199,30,6
T30-145,193,30,5
T30-259,197,30,8
T30-877,100,30,15
T30-356,97,30,19
T30-194,187,30,17
T30-802,113,30,2
T30-673,2,30,17
T30-805,116,30,11
T30-487,9,30,8
T30-503,123,30,5
T30-795,39,30,3
T30-883,49,30,19
T30-322,67,30,14
T30-165,180,30,19
T30-782,132,30,19
T30-609,81,30,13
T30-565,137,30,9
T30-110,85,30,3
T30-591,179,30,15
T30-217,89,30,7
T30-397,188,30,17
T30-350,105,30,19
T30-549,186,30,9
T30-977,115,30,20
T30-857,120,30,14
T30-847,126,30,2
T30-223,129,30,12
T30-436,164,30,19
T30-796,165,30,13
T31-358,11,31,9
T42-559,3,42,4
T42-784,5,42,4
T42-119,13,42,10
T42-572,27,42,15
T42-454,51,42,10
T43-545,19,43,6
T43-687,55,43,10
T43-999,57,43,11
T43-605,61,43,19
T43-529,79,43,16
T43-416,131,43,5
T43-544,80,43,5
T44-231,136,44,9
T44-829,147,44,4
T44-161,151,44,17
T44-641,167,44,14
T44-185,199,44,18
T31-880,8,31,4
T31-584,16,31,14
T31-870,10,31,3
T31-175,6,31,10
T31-329,33,31,12
T31-805,34,31,6
T31-871,52,31,10
T31-879,18,31,10
T31-198,27,31,5
T31-535,39,31,2
T31-955,42,31,3
T31-919,58,31,5
T31-979,69,31,17
T31-610,88,31,9
T31-770,96,31,17
T31-780,105,31,6
T31-347,9,31,17
T31-184,12,31,14
T31-813,108,31,2
T31-458,142,31,6
T31-643,107,31,14
T31-150,112,31,7
T31-536,25,31,13
T31-806,130,31,18
T31-225,32,31,16
T31-242,44,31,8
T31-183,69,31,17
T31-452,156,31,7
T31-294,109,31,17
T31-247,96,31,17
T31-601,113,31,11
T31-478,182,31,11
T31-151,126,31,12
T31-787,100,31,16
T31-564,102,31,5
T31-797,34,31,6
T31-428,48,31,4
T31-637,128,31,7
T31-942,105,31,7
T31-904,108,31,17
T31-886,148,31,5
T31-112,162,31,18
T31-732,116,31,5
T31-858,138,31,3
T31-732,163,31,13
T31-337,57,31,19
T31-831,179,31,8
T31-328,183,31,10
T31-505,173,31,12
T31-338,184,31,18
T31-974,190,31,19
T31-668,194,31,9
T31-592,196,31,17
T31-338,58,31,4
T31-843,60,31,10
T31-604,68,31,8
T31-650,107,31,15
T31-363,134,31,13
T31-783,142,31,13
T31-353,158,31,14
T31-592,161,31,13
T31-166,164,31,15
T31-103,167,31,20
T31-169,174,31,19
T31-713,177,31,13
T31-198,190,31,2
T31-239,196,31,8
T27-480,4,27,20
T38-250,12,38,10
T45-178,8,45,6
T45-548,14,45,9
T45-468,18,45,20
T45-568,25,45,16
T45-753,30,45,2
T45-738,33,45,19
T45-183,42,45,5
T45-151,45,45,2
T45-791,52,45,11
T45-860,59,45,14
T45-653,67,45,13
T45-719,71,45,17
T45-603,63,45,7
T45-301,82,45,19
T45-591,98,45,14
T45-204,105,45,6
T45-874,106,45,4
T45-113,80,45,17
T45-862,111,45,7
T45-372,113,45,8
T45-257,138,45,15
T45-201,148,45,13
T45-723,151,45,16
T45-529,169,45,12
T45-121,182,45,4
T45-212,183,45,3
T31-663,4,31,2
T31-534,17,31,6
T31-962,5,31,18
T31-577,7,31,16
T31-346,23,31,4
T31-618,25,31,17
T31-731,5,31,2
T31-821,15,31,14
T31-954,28,31,17
T31-709,33,31,9
T31-284,38,31,18
T31-505,19,31,12
T31-696,38,31,4
T31-216,41,31,13
T31-963,50,31,9
T31-295,33,31,13
T31-128,57,31,7
T31-318,51,31,17
T31-523,54,31,7
T31-843,63,31,15
T31-636,86,31,20
T31-184,71,31,4
T31-435,87,31,17
T31-899,77,31,10
T31-596,90,31,12
T31-614,81,31,12
T31-108,82,31,11
T31-212,93,31,5
T31-895,124,31,11
T31-947,50,31,13
T31-177,196,31,13
T31-274,109,31,14
T31-147,116,31,4
T31-240,121,31,14
T31-938,51,31,18
T31-358,199,31,6
T31-520,59,31,2
T31-491,62,31,2
T31-647,63,31,9
T31-283,130,31,16
T31-642,165,31,17
T31-599,86,31,7
T31-877,90,31,5
T31-110,92,31,7
T31-280,172,31,19
T31-514,113,31,8
T31-148,187,31,16
T31-523,134,31,13
T31-506,160,31,6
T31-994,193,31,19
T31-982,174,31,2
T32-387,135,32,9
T32-877,192,32,20
T32-886,152,32,6
T32-159,190,32,3
T32-130,83,32,19
T32-802,197,32,4
T32-636,116,32,17
T32-322,123,32,3
T32-287,126,32,18
T32-706,132,32,13
T32-686,147,32,10
T32-807,164,32,7
T32-203,181,32,11
T45-431,0,45,8
T45-753,23,45,9
T45-502,8,45,11
T45-240,26,45,18
T45-587,31,45,4
T45-201,11,45,15
T45-814,33,45,14
T45-965,43,45,2
T45-494,54,45,7
T46-786,60,46,10
T46-145,62,46,10
T46-560,63,46,16
T46-176,82,46,11
T46-195,86,46,9
T46-677,92,46,18
T46-959,101,46,16
T46-923,107,46,16
T46-336,102,46,8
T46-773,117,46,6
T46-644,121,46,19
T46-123,128,46,12
T46-451,149,46,7
T46-743,160,46,15
T46-369,133,46,2
T46-120,172,46,2
T46-434,183,46,6
T46-764,185,46,18
T32-220,51,32,10
T32-250,21,32,15
T32-251,108,32,9
T32-689,29,32,15
T32-541,39,32,8
T32-602,36,32,15
T32-620,65,32,13
T32-958,132,32,19
T32-424,4,32,4
T32-908,7,32,3
T32-380,13,32,9
T32-821,66,32,11
T32-894,23,32,11
T32-567,88,32,11
T32-977,146,32,10
T32-905,37,32,5
T32-110,91,32,4
T32-710,171,32,11
T32-683,40,32,10
T32-231,27,32,18
T32-718,173,32,7
T32-794,94,32,13
T32-309,78,32,16
T32-120,111,32,8
T32-851,44,32,11
T32-560,84,32,2
T32-775,6,32,10
T32-322,177,32,3
T32-322,68,32,7
T32-537,141,32,2
T32-736,71,32,18
T32-779,143,32,8
T32-679,14,32,11
T32-374,29,32,20
T32-329,149,32,6
T32-509,72,32,2
T32-922,151,32,20
T32-593,123,32,17
T32-439,89,32,4
T32-892,97,32,8
T32-492,30,32,5
T32-641,174,32,20
T32-936,191,32,13
T32-712,153,32,16
T32-456,109,32,8
T32-766,172,32,10
T32-106,114,32,16
T32-190,32,32,8
T32-692,31,32,13
T32-376,195,32,4
T32-616,171,32,16
T32-359,173,32,2
T32-550,41,32,10
T32-563,178,32,4
T32-723,73,32,16
T32-769,80,32,18
T32-678,85,32,4
T32-370,82,32,20
T32-138,100,32,14
T32-248,107,32,20
T32-120,116,32,8
T32-288,119,32,6
T32-407,125,32,12
T32-174,134,32,3
T32-220,190,32,4
T47-244,10,47,19
T47-835,15,47,5
T47-575,12,47,12
T47-488,21,47,17
T47-386,25,47,6
T47-298,28,47,4
T47-714,23,47,4
T47-696,43,47,17
T47-546,45,47,3
T47-192,49,47,19
T47-936,53,47,3
T47-669,60,47,20
T47-780,61,47,7
T47-654,63,47,17
T47-386,65,47,6
T47-229,66,47,13
T47-753,90,47,2
T47-256,93,47,4
T47-343,133,47,13
T47-924,141,47,6
T47-587,143,47,12
T47-795,146,47,10
T47-348,149,47,3
T47-227,153,47,20
T47-279,154,47,3
T47-609,159,47,11
T47-311,182,47,7
T47-323,183,47,11
T47-303,184,47,17
T47-261,185,47,20
T47-324,72,47,2
T32-979,10,32,8
T32-404,4,32,17
T32-599,12,32,18
T32-573,5,32,9
T32-263,55,32,16
T32-107,13,32,8
T32-173,58,32,16
T32-281,15,32,17
T32-664,4,32,19
T32-931,11,32,8
T32-367,13,32,6
T32-505,19,32,5
T32-452,23,32,2
T32-774,26,32,4
T32-988,31,32,19
T32-778,84,32,2
T32-967,38,32,11
T32-986,42,32,14
T32-821,44,32,3
T32-602,55,32,11
T32-311,75,32,14
T32-433,58,32,20
T32-222,92,32,13
T33-980,83,33,3
T33-484,117,33,18
T33-451,59,33,7
T33-572,118,33,2
T33-196,119,33,6
T33-300,138,33,19
T33-876,147,33,2
T33-103,95,33,17
T33-130,68,33,12
T33-599,170,33,4
T33-904,73,33,17
T33-403,124,33,13
T33-581,92,33,10
T33-559,88,33,8
T33-263,114,33,18
T33-826,179,33,16
T33-956,121,33,16
T33-471,120,33,8
T33-360,62,33,7
T33-689,135,33,17
T33-137,136,33,10
T33-666,70,33,8
T33-881,129,33,15
T33-211,137,33,14
T33-668,152,33,12
T33-948,137,33,2
T33-274,181,33,6
T33-743,157,33,10
T33-792,138,33,12
T33-352,167,33,19
T33-677,78,33,20
T33-812,83,33,5
T33-823,186,33,20
T33-370,174,33,8
T33-930,103,33,15
T33-462,102,33,17
T33-374,178,33,15
T33-323,80,33,8
T33-227,115,33,16
T33-894,167,33,7
T47-367,10,47,10
T47-105,3,47,19
T47-377,17,47,20
T47-653,20,47,4
T47-417,12,47,17
T47-517,21,47,9
T47-725,19,47,18
T47-112,23,47,6
T48-613,25,48,7
T48-175,28,48,2
T48-281,43,48,6
T48-484,31,48,6
T48-560,42,48,17
T48-110,49,48,9
T48-927,52,48,10
T48-611,55,48,18
T48-944,66,48,20
T48-977,76,48,19
T33-897,11,33,8
T33-115,29,33,2
T33-207,61,33,16
T33-964,72,33,20
T33-716,26,33,11
T33-565,68,33,19
T33-890,35,33,15
T33-722,48,33,7
T33-284,122,33,17
T33-801,5,33,2
T33-767,45,33,18
T33-846,46,33,19
T33-292,54,33,17
T33-593,57,33,11
T33-944,84,33,15
T33-298,2,33,14
T33-434,8,33,9
T33-661,64,33,11
T33-474,131,33,14
T33-511,25,33,7
T33-578,107,33,14
T33-931,133,33,8
T33-677,120,33,18
T33-562,98,33,20
T33-107,123,33,9
T33-757,141,33,5
T33-601,145,33,7
T33-807,163,33,8
T33-234,106,33,19
T33-176,158,33,20
T33-804,148,33,4
T33-598,18,33,9
T33-418,58,33,18
T33-113,118,33,11
T33-114,180,33,10
T33-190,182,33,4
T33-622,161,33,9
T33-749,175,33,19
T33-980,31,33,7
T33-689,191,33,3
T33-179,138,33,10
T33-207,173,33,8
T33-167,184,33,20
T33-357,193,33,14
T33-523,32,33,18
T33-163,174,33,18
T33-440,75,33,5
T33-740,190,33,19
T33-895,82,33,16
T33-923,97,33,8
T33-337,62,33,19
T33-646,102,33,8
T33-235,104,33,14
T33-139,107,33,8
T33-487,141,33,7
T33-414,145,33,17
T33-716,161,33,8
T33-623,193,33,18
T49-163,2,49,18
T49-130,45,49,13
T49-240,57,49,13
T49-370,64,49,18
T49-961,67,49,18
T49-446,74,49,17
T49-888,76,49,20
T49-451,81,49,11
T49-382,87,49,5
T49-735,73,49,18
T49-710,90,49,9
T33-405,4,33,6
T33-702,23,33,10
T33-497,53,33,19
T33-961,66,33,18
T33-139,6,33,11
T33-385,7,33,16
T33-407,37,33,17
T33-764,27,33,10
T33-192,38,33,10
T33-107,40,33,7
T33-421,81,33,5
T33-767,71,33,17
T33-836,84,33,5
T33-769,48,33,7
T33-562,116,33,14
T33-590,118,33,14
T33-516,147,33,15
T33-338,55,33,14
T33-918,110,33,18
T33-127,75,33,13
T33-598,148,33,9
T33-375,58,33,20
T33-119,99,33,12
T33-748,114,33,15
T33-904,125,33,2
T33-420,177,33,10
T33-533,129,33,7
T33-933,87,33,9
T33-436,199,33,11
T33-664,134,33,16
T33-524,152,33,8
T33-243,155,33,15
T33-470,164,33,6
T33-459,4,33,14
T33-550,36,33,2
T33-268,160,33,13
T33-497,46,33,13
T33-324,180,33,20
T17-625,78,17,8
T10-910,94,10,15
T17-926,59,17,19
T19-129,67,19,12
T34-105,101,34,4
T34-282,102,34,20
T34-733,120,34,5
T34-202,137,34,14
T34-100,130,34,16
T34-441,166,34,17
T34-886,132,34,14
T34-660,138,34,15
T34-247,140,34,17
T34-443,150,34,7
T34-908,187,34,16
T34-362,153,34,10
T34-282,162,34,4
T34-752,197,34,13
T34-945,175,34,8
T34-776,189,34,20
T50-188,13,50,13
T50-140,18,50,15
T50-866,23,50,3
T50-888,19,50,13
T50-491,28,50,2
T50-677,31,50,7
T50-551,32,50,10
T50-866,37,50,14
T50-993,42,50,12
T50-609,45,50,18
T50-340,52,50,16
T50-432,44,50,13
T50-388,64,50,14
T50-471,66,50,11
T50-117,74,50,3
T50-342,79,50,18
T50-665,76,50,16
T50-545,77,50,19
T50-795,87,50,18
T50-730,80,50,10
T50-227,90,50,18
T50-244,96,50,6
T50-410,102,50,19
T50-138,108,50,4
T50-831,111,50,17
T50-711,113,50,17
T50-615,117,50,9
T50-403,119,50,14
T50-493,121,50,6
T50-767,123,50,4
T50-179,127,50,7
T50-195,134,50,20
T50-347,142,50,5
T50-240,149,50,13
T50-249,151,50,19
T50-925,154,50,8
T50-945,158,50,6
T50-256,164,50,14
T50-729,167,50,10
T50-694,170,50,14
T50-891,172,50,11
T50-918,176,50,8
T50-721,183,50,3
